ID,code,plan,cnt,fast_product_quantity,normal_product_quantity
233,node_01_B,"(node_01_B,node_08_A)",1,0,557
234,node_01_B,"(node_01_B,node_11_B)",1,62,0
235,node_01_B,"(node_01_B,node_11_B)",1,0,811
236,node_01_B,"(node_01_B,node_20_B)",1,280,0
237,node_01_B,"(node_01_B,node_20_B)",1,0,1750
238,node_01_B,"(node_01_B,node_27_C)",1,8,0
239,node_01_B,"(node_01_B,node_27_C)",1,0,8074
240,node_01_B,"(node_01_B,node_24_C)",1,3,0
241,node_01_B,"(node_01_B,node_24_C)",1,0,10
242,node_01_B,"(node_01_B,node_02_B)",1,104,0
243,node_01_B,"(node_01_B,node_02_B)",1,0,2260
244,node_01_B,"(node_01_B,node_03_C)",1,31,0
245,node_01_B,"(node_01_B,node_03_C)",1,0,365
246,node_01_B,"(node_01_B,node_12_C)",1,41,0
247,node_01_B,"(node_01_B,node_12_C)",1,0,1648
248,node_01_B,"(node_01_B,node_03_A)",1,13,0
249,node_01_B,"(node_01_B,node_03_A)",1,0,277
250,node_01_B,"(node_01_B,node_15_B)",1,154,0
251,node_01_B,"(node_01_B,node_15_B)",1,0,806
252,node_01_B,"(node_01_B,node_11_C)",1,82,0
253,node_01_B,"(node_01_B,node_11_C)",1,0,920
254,node_01_B,"(node_01_B,node_21_A)",1,29,0
255,node_01_B,"(node_01_B,node_21_A)",1,0,177
256,node_01_B,"(node_01_B,node_23_B)",1,22,0
257,node_01_B,"(node_01_B,node_23_B)",1,0,1250
258,node_01_B,"(node_01_B,node_09_A)",1,71,0
259,node_01_B,"(node_01_B,node_09_A)",1,0,967
260,node_01_B,"(node_01_B,node_22_A)",1,94,0
261,node_01_B,"(node_01_B,node_22_A)",1,0,1457
262,node_01_B,"(node_01_B,node_07_B)",1,17,0
263,node_01_B,"(node_01_B,node_07_B)",1,0,647
264,node_01_B,"(node_01_B,node_18_C)",1,0,122
265,node_01_B,"(node_01_B,node_20_A)",1,45,0
266,node_01_B,"(node_01_B,node_20_A)",1,0,766
267,node_01_B,"(node_01_B,node_25_B)",1,80,0
268,node_01_B,"(node_01_B,node_25_B)",1,0,208
269,node_01_B,"(node_01_B,node_16_C)",1,13,0
270,node_01_B,"(node_01_B,node_16_C)",1,0,1096
271,node_01_B,"(node_01_B,node_10_C)",1,17,0
272,node_01_B,"(node_01_B,node_10_C)",1,0,284
273,node_01_B,"(node_01_B,node_25_C)",1,39,0
274,node_01_B,"(node_01_B,node_25_C)",1,0,385
275,node_01_B,"(node_01_B,node_05_C)",1,13,0
276,node_01_B,"(node_01_B,node_05_C)",1,0,821
277,node_01_B,"(node_01_B,node_25_A)",1,52,0
278,node_01_B,"(node_01_B,node_25_A)",1,0,125
279,node_01_B,"(node_01_B,node_04_B)",1,829,0
280,node_01_B,"(node_01_B,node_04_B)",1,0,14827
281,node_01_B,"(node_01_B,node_12_B)",1,48,0
282,node_01_B,"(node_01_B,node_12_B)",1,0,2226
283,node_01_B,"(node_01_B,node_16_A)",1,40,0
284,node_01_B,"(node_01_B,node_16_A)",1,0,1835
285,node_01_B,"(node_01_B,node_26_A)",1,38,0
286,node_01_B,"(node_01_B,node_26_A)",1,0,1317
287,node_01_B,"(node_01_B,node_19_A)",1,29,0
288,node_01_B,"(node_01_B,node_19_A)",1,0,88
289,node_01_B,"(node_01_B,node_15_C)",1,136,0
290,node_01_B,"(node_01_B,node_15_C)",1,0,629
291,node_01_B,"(node_01_B,node_22_B)",1,31,0
292,node_01_B,"(node_01_B,node_22_B)",1,0,858
293,node_01_B,"(node_01_B,node_24_A)",1,6,0
294,node_01_B,"(node_01_B,node_24_A)",1,0,18
295,node_01_B,"(node_01_B,node_13_C)",1,8,0
296,node_01_B,"(node_01_B,node_13_C)",1,0,159
297,node_01_C,"(node_01_C,node_09_A)",1,107,0
298,node_01_C,"(node_01_C,node_09_A)",1,0,1683
299,node_01_C,"(node_01_C,node_18_C)",1,3,0
300,node_01_C,"(node_01_C,node_18_C)",1,0,159
301,node_01_C,"(node_01_C,node_20_A)",1,62,0
302,node_01_C,"(node_01_C,node_20_A)",1,0,1069
303,node_01_C,"(node_01_C,node_23_A)",1,160,0
304,node_01_C,"(node_01_C,node_23_A)",1,0,2643
305,node_01_C,"(node_01_C,node_25_B)",1,86,0
306,node_01_C,"(node_01_C,node_25_B)",1,0,101
307,node_01_C,"(node_01_C,node_16_C)",1,32,0
308,node_01_C,"(node_01_C,node_16_C)",1,0,482
309,node_01_C,"(node_01_C,node_10_C)",1,31,0
310,node_01_C,"(node_01_C,node_10_C)",1,0,275
311,node_01_C,"(node_01_C,node_25_C)",1,58,0
312,node_01_C,"(node_01_C,node_25_C)",1,0,25
313,node_01_C,"(node_01_C,node_09_C)",1,137,0
314,node_01_C,"(node_01_C,node_09_C)",1,0,2581
315,node_01_C,"(node_01_C,node_25_A)",1,81,0
316,node_01_C,"(node_01_C,node_25_A)",1,0,43
317,node_01_C,"(node_01_C,node_04_B)",1,958,0
318,node_01_C,"(node_01_C,node_04_B)",1,0,14406
319,node_01_C,"(node_01_C,node_12_B)",1,72,0
320,node_01_C,"(node_01_C,node_12_B)",1,0,2008
321,node_01_C,"(node_01_C,node_16_A)",1,44,0
322,node_01_C,"(node_01_C,node_16_A)",1,0,697
323,node_01_C,"(node_01_C,node_26_B)",1,19,0
324,node_01_C,"(node_01_C,node_26_B)",1,0,417
325,node_01_C,"(node_01_C,node_19_A)",1,44,0
326,node_01_C,"(node_01_C,node_19_A)",1,0,65
327,node_01_C,"(node_01_C,node_06_C)",1,14,0
328,node_01_C,"(node_01_C,node_06_C)",1,0,346
329,node_01_C,"(node_01_C,node_15_C)",1,189,0
330,node_01_C,"(node_01_C,node_15_C)",1,0,601
331,node_01_C,"(node_01_C,node_11_A)",1,142,0
332,node_01_C,"(node_01_C,node_11_A)",1,0,1801
333,node_01_C,"(node_01_C,node_16_B)",1,84,0
334,node_01_C,"(node_01_C,node_16_B)",1,0,977
335,node_01_C,"(node_01_C,node_24_A)",1,11,0
336,node_01_C,"(node_01_C,node_24_A)",1,0,3
337,node_01_C,"(node_01_C,node_02_A)",1,65,0
338,node_01_C,"(node_01_C,node_02_A)",1,0,1537
339,node_01_C,"(node_01_C,node_13_C)",1,13,0
340,node_01_C,"(node_01_C,node_13_C)",1,0,237
341,node_01_C,"(node_01_C,node_19_C)",1,2,0
342,node_01_C,"(node_01_C,node_19_C)",1,0,17
343,node_01_C,"(node_01_C,node_26_C)",1,51,0
344,node_01_C,"(node_01_C,node_26_C)",1,0,1253
345,node_01_C,"(node_01_C,node_18_A)",1,20,0
346,node_01_C,"(node_01_C,node_18_A)",1,0,402
347,node_01_C,"(node_01_C,node_14_A)",1,5,0
348,node_01_C,"(node_01_C,node_14_A)",1,0,3721
349,node_01_C,"(node_01_C,node_10_A)",1,43,0
350,node_01_C,"(node_01_C,node_10_A)",1,0,398
351,node_01_C,"(node_01_C,node_12_A)",1,86,0
352,node_01_C,"(node_01_C,node_12_A)",1,0,1101
353,node_01_C,"(node_01_C,node_08_B)",1,231,0
354,node_01_C,"(node_01_C,node_08_B)",1,0,3787
355,node_01_C,"(node_01_C,node_19_B)",1,9,0
356,node_01_C,"(node_01_C,node_19_B)",1,0,22
357,node_01_C,"(node_01_C,node_05_B)",1,73,0
358,node_01_C,"(node_01_C,node_05_B)",1,0,2190
359,node_01_C,"(node_01_C,node_09_B)",1,160,0
360,node_01_C,"(node_01_C,node_09_B)",1,0,3595
361,node_01_C,"(node_01_C,node_23_C)",1,60,0
362,node_01_C,"(node_01_C,node_23_C)",1,0,1862
363,node_01_C,"(node_01_C,node_10_B)",1,48,0
364,node_01_C,"(node_01_C,node_10_B)",1,0,485
365,node_01_C,"(node_01_C,node_06_A)",1,35,0
366,node_01_C,"(node_01_C,node_06_A)",1,0,622
367,node_01_C,"(node_01_C,node_13_A)",1,41,0
368,node_01_C,"(node_01_C,node_13_A)",1,0,514
369,node_01_C,"(node_01_C,node_04_A)",1,302,0
370,node_01_C,"(node_01_C,node_04_A)",1,0,5230
371,node_01_C,"(node_01_C,node_13_B)",1,22,0
372,node_01_C,"(node_01_C,node_13_B)",1,0,466
373,node_01_C,"(node_01_C,node_17_A)",1,17,0
374,node_01_C,"(node_01_C,node_17_A)",1,0,213
375,node_01_C,"(node_01_C,node_14_B)",1,13,0
376,node_01_C,"(node_01_C,node_14_B)",1,0,18674
377,node_01_C,"(node_01_C,node_11_B)",1,87,0
378,node_01_C,"(node_01_C,node_11_B)",1,0,1207
379,node_01_C,"(node_01_C,node_17_C)",1,34,0
380,node_01_C,"(node_01_C,node_17_C)",1,0,551
381,node_01_C,"(node_01_C,node_21_A)",1,43,0
382,node_01_C,"(node_01_C,node_21_A)",1,0,190
383,node_01_C,"(node_01_C,node_23_B)",1,26,0
384,node_01_C,"(node_01_C,node_23_B)",1,0,766
385,node_01_C,"(node_01_C,node_22_A)",1,143,0
386,node_01_C,"(node_01_C,node_22_A)",1,0,2097
387,node_01_C,"(node_01_C,node_15_A)",1,114,0
388,node_01_C,"(node_01_C,node_15_A)",1,0,216
389,node_01_C,"(node_01_C,node_07_B)",1,26,0
390,node_01_C,"(node_01_C,node_07_B)",1,0,405
391,node_01_C,"(node_01_C,node_02_C)",1,132,0
392,node_01_C,"(node_01_C,node_02_C)",1,0,3501
393,node_01_C,"(node_01_C,node_18_B)",1,6,0
394,node_01_C,"(node_01_C,node_18_B)",1,0,195
395,node_01_C,"(node_01_C,node_17_B)",1,47,0
396,node_01_C,"(node_01_C,node_17_B)",1,0,512
397,node_01_C,"(node_01_C,node_05_C)",1,20,0
398,node_01_C,"(node_01_C,node_05_C)",1,0,575
399,node_01_C,"(node_01_C,node_07_C)",1,41,0
400,node_01_C,"(node_01_C,node_07_C)",1,0,675
401,node_01_C,"(node_01_C,node_22_C)",1,44,0
402,node_01_C,"(node_01_C,node_22_C)",1,0,936
403,node_01_C,"(node_01_C,node_03_B)",1,40,0
404,node_01_C,"(node_01_C,node_03_B)",1,0,466
405,node_01_C,"(node_01_C,node_20_C)",1,176,0
406,node_01_C,"(node_01_C,node_20_C)",1,0,2718
407,node_01_C,"(node_01_C,node_21_B)",1,60,0
408,node_01_C,"(node_01_C,node_21_B)",1,0,208
409,node_01_C,"(node_01_C,node_26_A)",1,43,0
410,node_01_C,"(node_01_C,node_26_A)",1,0,727
411,node_01_C,"(node_01_C,node_22_B)",1,38,0
412,node_01_C,"(node_01_C,node_22_B)",1,0,768
413,node_01_C,"(node_01_C,node_21_C)",1,75,0
414,node_01_C,"(node_01_C,node_21_C)",1,0,398
415,node_01_C,"(node_01_C,node_27_B)",1,5,0
416,node_01_C,"(node_01_C,node_27_B)",1,0,17193
417,node_01_C,"(node_01_C,node_04_C)",1,134,0
418,node_01_C,"(node_01_C,node_04_C)",1,0,2570
419,node_01_C,"(node_01_C,node_14_C)",1,2,0
420,node_01_C,"(node_01_C,node_14_C)",1,0,4445
421,node_01_C,"(node_01_C,node_06_B)",1,50,0
422,node_01_C,"(node_01_C,node_06_B)",1,0,1390
423,node_01_C,"(node_01_C,node_08_C)",1,33,0
424,node_01_C,"(node_01_C,node_08_C)",1,0,1071
425,node_01_C,"(node_01_C,node_08_A)",1,108,0
426,node_01_C,"(node_01_C,node_08_A)",1,0,602
427,node_01_C,"(node_01_C,node_20_B)",1,385,0
428,node_01_C,"(node_01_C,node_20_B)",1,0,2896
429,node_01_C,"(node_01_C,node_27_C)",1,5,0
430,node_01_C,"(node_01_C,node_27_C)",1,0,12928
431,node_01_C,"(node_01_C,node_24_C)",1,0,2
432,node_01_C,"(node_01_C,node_02_B)",1,122,0
433,node_01_C,"(node_01_C,node_02_B)",1,0,2090
434,node_01_C,"(node_01_C,node_27_A)",1,1,0
435,node_01_C,"(node_01_C,node_27_A)",1,0,8800
436,node_01_C,"(node_01_C,node_03_C)",1,59,0
437,node_01_C,"(node_01_C,node_03_C)",1,0,540
438,node_01_C,"(node_01_C,node_12_C)",1,57,0
439,node_01_C,"(node_01_C,node_12_C)",1,0,1361
440,node_01_C,"(node_01_C,node_24_B)",1,3,0
441,node_01_C,"(node_01_C,node_24_B)",1,0,2
442,node_01_C,"(node_01_C,node_03_A)",1,57,0
443,node_01_C,"(node_01_C,node_03_A)",1,0,300
444,node_01_C,"(node_01_C,node_15_B)",1,242,0
445,node_01_C,"(node_01_C,node_15_B)",1,0,879
446,node_01_C,"(node_01_C,node_11_C)",1,72,0
447,node_01_C,"(node_01_C,node_11_C)",1,0,1473
448,node_02_A,"(node_02_A,node_18_A)",1,30,0
449,node_02_A,"(node_02_A,node_18_A)",1,0,112
450,node_02_A,"(node_02_A,node_06_B)",1,78,0
451,node_02_A,"(node_02_A,node_06_B)",1,0,701
452,node_02_A,"(node_02_A,node_14_A)",1,184,0
453,node_02_A,"(node_02_A,node_14_A)",1,0,749
454,node_02_A,"(node_02_A,node_27_C)",1,365,0
455,node_02_A,"(node_02_A,node_27_C)",1,0,4999
456,node_02_A,"(node_02_A,node_12_A)",1,119,0
457,node_02_A,"(node_02_A,node_12_A)",1,0,573
458,node_02_A,"(node_02_A,node_27_A)",1,350,0
459,node_02_A,"(node_02_A,node_27_A)",1,0,3162
460,node_02_A,"(node_02_A,node_08_B)",1,243,0
461,node_02_A,"(node_02_A,node_08_B)",1,0,1690
462,node_02_A,"(node_02_A,node_24_B)",1,1,0
463,node_02_A,"(node_02_A,node_24_B)",1,0,3
464,node_02_A,"(node_02_A,node_09_B)",1,92,0
465,node_02_A,"(node_02_A,node_09_B)",1,0,943
466,node_02_A,"(node_02_A,node_04_A)",1,502,0
467,node_02_A,"(node_02_A,node_04_A)",1,0,4828
468,node_02_A,"(node_02_A,node_13_B)",1,25,0
469,node_02_A,"(node_02_A,node_13_B)",1,0,171
470,node_02_A,"(node_02_A,node_23_A)",1,245,0
471,node_02_A,"(node_02_A,node_23_A)",1,0,1353
472,node_02_A,"(node_02_A,node_25_C)",1,51,0
473,node_02_A,"(node_02_A,node_25_C)",1,0,25
474,node_02_A,"(node_02_A,node_09_C)",1,60,0
475,node_02_A,"(node_02_A,node_09_C)",1,0,751
476,node_02_A,"(node_02_A,node_12_B)",1,91,0
477,node_02_A,"(node_02_A,node_12_B)",1,0,1016
