ID,code,plan,cnt,fast_product_quantity,normal_product_quantity
161,node_01_B,node_16_B,1,0,1942
162,node_01_B,node_27_A,1,0,5440
163,node_01_B,node_04_C,1,0,3270
164,node_01_B,node_26_A,1,0,1317
165,node_01_B,node_11_A,1,0,1314
166,node_01_B,node_23_B,1,0,1250
167,node_01_B,node_16_C,1,0,1096
168,node_01_B,node_09_C,1,0,1301
169,node_01_B,node_16_A,1,0,1835
170,node_01_B,node_11_C,1,0,920
171,node_01_B,node_02_B,1,0,2260
172,node_01_B,node_02_C,1,0,3633
173,node_01_B,node_14_A,1,0,3308
174,node_01_B,node_08_C,1,0,1139
175,node_01_B,node_12_B,1,0,2226
176,node_01_B,node_09_A,1,0,967
177,node_01_B,node_08_B,1,0,4663
178,node_01_B,node_20_C,1,0,1685
179,node_01_B,node_27_B,1,0,11499
180,node_01_B,node_07_C,1,0,1154
181,node_01_B,node_22_A,1,0,1457
182,node_01_B,node_26_C,1,0,1471
183,node_01_B,node_23_A,1,0,4222
184,node_01_B,node_15_B¡¢node_20_C¡¢node_04_A¡¢node_15_C¡¢node_23_A¡¢node_20_B¡¢node_11_A¡¢node_08_B,8,1353,0
185,node_01_B,node_20_A¡¢node_15_B¡¢node_25_B¡¢node_10_A¡¢node_17_A¡¢node_18_B¡¢node_21_B¡¢node_03_B¡¢node_10_B¡¢node_03_A¡¢node_03_C¡¢node_15_A¡¢node_21_C¡¢node_13_C¡¢node_19_C¡¢node_22_B¡¢node_17_C¡¢node_26_B¡¢node_10_C¡¢node_19_A¡¢node_25_C¡¢node_13_A¡¢node_15_C¡¢node_06_C¡¢node_13_B¡¢node_07_B¡¢node_05_C¡¢node_11_B¡¢node_21_A¡¢node_25_A¡¢node_19_B¡¢node_06_A¡¢node_18_A¡¢node_17_B¡¢node_18_C¡¢node_08_A,36,0,14008
186,node_01_B,node_14_B,1,8,0
187,node_01_B,node_12_C,1,41,0
188,node_01_B,node_25_C,1,39,0
189,node_01_B,node_21_A,1,29,0
190,node_01_B,node_23_C,1,68,0
191,node_01_B,node_10_B,1,32,0
192,node_01_B,node_24_B,1,3,0
193,node_01_B,node_24_B,1,0,14
194,node_01_B,node_10_A,1,31,0
195,node_01_B,node_21_C,1,49,0
196,node_01_B,node_09_B,1,102,0
197,node_01_B,node_05_B,1,72,0
198,node_01_B,node_12_A,1,65,0
199,node_01_B,node_06_B,1,47,0
200,node_01_B,node_02_A,1,56,0
201,node_01_B,node_27_C,1,8,0
202,node_01_B,node_06_A,1,24,0
203,node_01_B,node_22_C,1,34,0
204,node_01_B,node_26_B,1,10,0
205,node_01_B,node_16_B,1,59,0
206,node_01_B,node_22_B,1,31,0
207,node_01_B,node_17_B,1,36,0
208,node_01_B,node_19_C,1,1,0
209,node_01_B,node_19_A,1,29,0
210,node_01_B,node_13_B,1,12,0
211,node_01_B,node_17_A,1,16,0
212,node_01_B,node_05_C,1,13,0
213,node_01_B,node_07_B,1,17,0
214,node_01_B,node_13_C,1,8,0
215,node_01_B,node_15_A,1,87,0
216,node_01_B,node_04_C,1,120,0
217,node_01_B,node_26_A,1,38,0
218,node_01_B,node_23_B,1,22,0
219,node_01_B,node_24_A,1,6,0
220,node_01_B,node_24_A,1,0,18
221,node_01_B,node_18_A,1,12,0
222,node_01_B,node_21_B,1,47,0
223,node_01_B,node_16_C,1,13,0
224,node_01_B,node_09_C,1,67,0
225,node_01_B,node_13_A,1,34,0
226,node_01_B,node_16_A,1,40,0
227,node_01_B,node_11_C,1,82,0
228,node_01_B,node_03_C,1,31,0
229,node_01_B,node_02_B,1,104,0
230,node_01_B,node_02_C,1,130,0
231,node_01_B,node_14_A,1,1,0
232,node_01_B,node_25_A,1,52,0
233,node_01_B,node_25_B,1,80,0
234,node_01_B,node_20_A,1,45,0
235,node_01_B,node_08_C,1,30,0
236,node_01_B,node_12_B,1,48,0
237,node_01_B,node_09_A,1,71,0
238,node_01_B,node_11_B,1,62,0
239,node_01_B,node_24_C,1,3,0
240,node_01_B,node_24_C,1,0,10
241,node_01_B,node_19_B,1,4,0
242,node_01_B,node_08_A,1,73,0
243,node_01_B,node_27_B,1,6,0
244,node_01_B,node_06_C,1,6,0
245,node_01_B,node_03_A,1,13,0
246,node_01_B,node_03_B,1,21,0
247,node_01_B,node_07_C,1,23,0
248,node_01_B,node_22_A,1,94,0
249,node_01_B,node_10_C,1,17,0
250,node_01_B,node_17_C,1,33,0
251,node_01_B,node_26_C,1,37,0
252,node_01_B,node_18_B,1,4,0
253,node_01_C,node_04_C,1,0,2570
254,node_01_C,node_23_A,1,0,2643
255,node_01_C,node_23_B,1,0,766
256,node_01_C,node_15_B,1,0,879
257,node_01_C,node_14_B,1,0,18674
258,node_01_C,node_09_C,1,0,2581
259,node_01_C,node_02_C,1,0,3501
260,node_01_C,node_14_A,1,0,3721
261,node_01_C,node_04_A,1,0,5230
262,node_01_C,node_09_B,1,0,3595
263,node_01_C,node_05_B,1,0,2190
264,node_01_C,node_12_A,1,0,1101
265,node_01_C,node_20_A,1,0,1069
266,node_01_C,node_12_B,1,0,2008
267,node_01_C,node_09_A,1,0,1683
268,node_01_C,node_11_B,1,0,1207
269,node_01_C,node_08_B,1,0,3787
270,node_01_C,node_02_A,1,0,1537
271,node_01_C,node_20_C,1,0,2718
272,node_01_C,node_04_B,1,958,0
273,node_01_C,node_04_B,1,0,14406
274,node_01_C,node_27_C,1,0,12928
275,node_01_C,node_22_A,1,0,2097
276,node_01_C,node_22_B,1,0,768
277,node_01_C,node_26_C,1,0,1253
278,node_01_C,node_12_C,1,0,1361
279,node_01_C,node_23_C,1,0,1862
280,node_01_C,node_11_A,1,0,1801
281,node_01_C,node_06_B,1,0,1390
282,node_01_C,node_20_B,1,0,2896
283,node_01_C,node_11_C,1,0,1473
284,node_01_C,node_14_C,1,0,4445
285,node_01_C,node_22_C,1,0,936
286,node_01_C,node_02_B,1,0,2090
287,node_01_C,node_16_B,1,0,977
288,node_01_C,node_08_C,1,0,1071
289,node_01_C,node_27_B,1,0,17193
290,node_01_C,node_27_A,1,0,8800
291,node_01_C,node_15_B¡¢node_20_C¡¢node_04_A¡¢node_15_C¡¢node_23_A¡¢node_20_B¡¢node_11_A¡¢node_08_B,8,1827,0
292,node_01_C,node_25_B¡¢node_07_C¡¢node_17_A¡¢node_10_A¡¢node_18_B¡¢node_21_B¡¢node_03_B¡¢node_10_B¡¢node_03_A¡¢node_03_C¡¢node_15_A¡¢node_21_C¡¢node_13_C¡¢node_19_C¡¢node_17_C¡¢node_26_B¡¢node_10_C¡¢node_19_A¡¢node_25_C¡¢node_13_A¡¢node_15_C¡¢node_26_A¡¢node_06_C¡¢node_13_B¡¢node_07_B¡¢node_05_C¡¢node_21_A¡¢node_25_A¡¢node_16_A¡¢node_19_B¡¢node_16_C¡¢node_06_A¡¢node_18_A¡¢node_17_B¡¢node_18_C¡¢node_08_A,36,0,13147
293,node_01_C,node_10_C,1,31,0
294,node_01_C,node_17_C,1,34,0
295,node_01_C,node_13_C,1,13,0
296,node_01_C,node_15_A,1,114,0
297,node_01_C,node_04_C,1,134,0
298,node_01_C,node_26_A,1,43,0
299,node_01_C,node_18_B,1,6,0
300,node_01_C,node_23_B,1,26,0
301,node_01_C,node_14_B,1,13,0
302,node_01_C,node_21_B,1,60,0
303,node_01_C,node_16_C,1,32,0
304,node_01_C,node_09_C,1,137,0
305,node_01_C,node_13_A,1,41,0
306,node_01_C,node_21_A,1,43,0
307,node_01_C,node_24_B,1,3,0
308,node_01_C,node_24_B,1,0,2
309,node_01_C,node_03_C,1,59,0
310,node_01_C,node_02_C,1,132,0
311,node_01_C,node_14_A,1,5,0
312,node_01_C,node_10_A,1,43,0
313,node_01_C,node_21_C,1,75,0
314,node_01_C,node_25_A,1,81,0
315,node_01_C,node_09_B,1,160,0
316,node_01_C,node_05_B,1,73,0
317,node_01_C,node_12_A,1,86,0
318,node_01_C,node_20_A,1,62,0
319,node_01_C,node_18_C,1,3,0
320,node_01_C,node_12_B,1,72,0
321,node_01_C,node_09_A,1,107,0
322,node_01_C,node_11_B,1,87,0
323,node_01_C,node_24_C,1,0,2
324,node_01_C,node_02_A,1,65,0
325,node_01_C,node_08_A,1,108,0
326,node_01_C,node_27_C,1,5,0
327,node_01_C,node_06_A,1,35,0
328,node_01_C,node_06_C,1,14,0
329,node_01_C,node_03_A,1,57,0
330,node_01_C,node_22_A,1,143,0
331,node_01_C,node_22_B,1,38,0
332,node_01_C,node_26_C,1,51,0
333,node_01_C,node_17_B,1,47,0
334,node_01_C,node_19_C,1,2,0
335,node_01_C,node_19_A,1,44,0
336,node_01_C,node_13_B,1,22,0
337,node_01_C,node_12_C,1,57,0
338,node_01_C,node_25_C,1,58,0
339,node_01_C,node_07_B,1,26,0
340,node_01_C,node_23_C,1,60,0
341,node_01_C,node_10_B,1,48,0
342,node_01_C,node_24_A,1,11,0
343,node_01_C,node_24_A,1,0,3
344,node_01_C,node_18_A,1,20,0
345,node_01_C,node_06_B,1,50,0
346,node_01_C,node_16_A,1,44,0
347,node_01_C,node_11_C,1,72,0
348,node_01_C,node_14_C,1,2,0
349,node_01_C,node_22_C,1,44,0
350,node_01_C,node_02_B,1,122,0
351,node_01_C,node_26_B,1,19,0
352,node_01_C,node_16_B,1,84,0
353,node_01_C,node_25_B,1,86,0
354,node_01_C,node_08_C,1,33,0
355,node_01_C,node_19_B,1,9,0
356,node_01_C,node_27_B,1,5,0
357,node_01_C,node_17_A,1,17,0
358,node_01_C,node_03_B,1,40,0
359,node_01_C,node_07_C,1,41,0
360,node_01_C,node_27_A,1,1,0
361,node_01_C,node_05_C,1,20,0
362,node_02_A,node_04_B,1,1310,0
363,node_02_A,node_04_B,1,0,14459
364,node_02_A,node_14_C,1,1661,0
365,node_02_A,node_14_C,1,0,885
366,node_02_A,node_22_C,1,0,4829
367,node_02_A,node_26_B,1,0,3212
368,node_02_A,node_16_B,1,1141,0
369,node_02_A,node_22_B,1,0,4007
370,node_02_A,node_17_B,1,0,4416
371,node_02_A,node_27_B,1,2440,0
372,node_02_A,node_27_B,1,0,7091
373,node_02_A,node_19_A,1,0,1060
374,node_02_A,node_13_B,1,0,2345
375,node_02_A,node_17_A,1,0,2195
376,node_02_A,node_27_A,1,2174,0
377,node_02_A,node_27_A,1,0,3162
378,node_02_A,node_01_A,1,0,5860
379,node_02_A,node_05_C,1,0,4183
380,node_02_A,node_13_C,1,0,1275
381,node_02_A,node_04_C,1,1749,0
382,node_02_A,node_04_C,1,0,1650
383,node_02_A,node_11_A,1,1135,0
384,node_02_A,node_11_A,1,0,894
385,node_02_A,node_23_B,1,0,4628
386,node_02_A,node_15_B,1,1302,0
387,node_02_A,node_14_B,1,3681,0
388,node_02_A,node_14_B,1,0,4320
389,node_02_A,node_18_A,1,0,1673
390,node_02_A,node_21_B,1,0,2786
391,node_02_A,node_16_C,1,0,3940
392,node_02_A,node_01_B,1,1234,0
393,node_02_A,node_01_B,1,0,814
394,node_02_A,node_09_C,1,0,751
395,node_02_A,node_13_A,1,0,3567
396,node_02_A,node_01_C,1,1180,0
397,node_02_A,node_01_C,1,0,675
398,node_02_A,node_11_C,1,0,774
399,node_02_A,node_03_C,1,0,3728
400,node_02_A,node_14_A,1,1193,0
401,node_02_A,node_14_A,1,0,749
402,node_02_A,node_04_A,1,1980,0
403,node_02_A,node_04_A,1,0,4828
404,node_02_A,node_25_B,1,0,1765
405,node_02_A,node_05_B,1,1185,0
406,node_02_A,node_05_B,1,0,1191
407,node_02_A,node_20_A,1,0,5053
408,node_02_A,node_08_C,1,0,5827
409,node_02_A,node_15_C,1,1158,0
410,node_02_A,node_12_B,1,0,1016
411,node_02_A,node_09_A,1,0,580
412,node_02_A,node_11_B,1,0,1735
413,node_02_A,node_08_B,1,2150,0
414,node_02_A,node_08_B,1,0,1690
415,node_02_A,node_20_C,1,1818,0
416,node_02_A,node_20_C,1,0,854
417,node_02_A,node_08_A,1,0,1523
418,node_02_A,node_27_C,1,1517,0
419,node_02_A,node_27_C,1,0,4999
420,node_02_A,node_06_A,1,0,4218
421,node_02_A,node_06_C,1,0,2106
422,node_02_A,node_03_A,1,0,2947
423,node_02_A,node_03_B,1,0,3150
424,node_02_A,node_22_A,1,1188,0
425,node_02_A,node_22_A,1,0,934
426,node_02_A,node_10_C,1,0,1932
427,node_02_A,node_17_C,1,0,4765
428,node_02_A,node_23_A,1,1632,0
429,node_02_A,node_23_A,1,0,1353
430,node_02_A,node_21_A,1,0,2085
431,node_02_A,node_07_B,1,0,3297
432,node_02_A,node_23_C,1,0,770
433,node_02_A,node_10_B,1,0,3129
434,node_02_A,node_10_A,1,0,2665
435,node_02_A,node_09_B,1,0,943
436,node_02_A,node_06_B,1,0,701
437,node_02_A,node_20_B,1,1840,0
438,node_02_A,node_20_B,1,0,1039
439,node_02_A,node_15_A¡¢node_15_C¡¢node_15_B,3,0,2583
440,node_02_A,node_26_A¡¢node_26_C,2,0,2072
441,node_02_A,node_12_C¡¢node_12_A,2,0,1084
442,node_02_A,node_16_A,1,90,0
443,node_02_A,node_16_A,1,0,418
444,node_02_A,node_22_C,1,50,0
445,node_02_A,node_26_B,1,30,0
446,node_02_A,node_16_B,1,0,549
447,node_02_A,node_22_B,1,36,0
448,node_02_A,node_19_B,1,4,0
449,node_02_A,node_19_B,1,0,16
450,node_02_A,node_17_B,1,75,0
451,node_02_A,node_19_C,1,3,0
452,node_02_A,node_19_C,1,0,4
453,node_02_A,node_19_A,1,41,0
454,node_02_A,node_13_B,1,25,0
455,node_02_A,node_17_A,1,36,0
456,node_02_A,node_01_A,1,112,0
457,node_02_A,node_05_C,1,23,0
458,node_02_A,node_13_C,1,8,0
459,node_02_A,node_15_A,1,127,0
460,node_02_A,node_26_A,1,87,0
461,node_02_A,node_18_B,1,14,0
462,node_02_A,node_18_B,1,0,32
463,node_02_A,node_23_B,1,45,0
464,node_02_A,node_24_A,1,10,0
465,node_02_A,node_24_A,1,0,3
466,node_02_A,node_18_A,1,30,0
467,node_02_A,node_21_B,1,43,0
468,node_02_A,node_16_C,1,40,0
469,node_02_A,node_09_C,1,60,0
470,node_02_A,node_13_A,1,37,0
471,node_02_A,node_11_C,1,86,0
472,node_02_A,node_03_C,1,46,0
473,node_02_A,node_21_C,1,64,0
474,node_02_A,node_21_C,1,0,154
475,node_02_A,node_25_A,1,104,0
476,node_02_A,node_25_A,1,0,51
477,node_02_A,node_25_B,1,87,0
478,node_02_A,node_12_A,1,119,0
479,node_02_A,node_20_A,1,97,0
480,node_02_A,node_08_C,1,50,0
481,node_02_A,node_18_C,1,4,0
482,node_02_A,node_18_C,1,0,38
483,node_02_A,node_12_B,1,91,0
484,node_02_A,node_09_A,1,105,0
485,node_02_A,node_11_B,1,69,0
486,node_02_A,node_24_C,1,2,0
487,node_02_A,node_08_A,1,97,0
488,node_02_A,node_06_A,1,59,0
489,node_02_A,node_06_C,1,15,0
490,node_02_A,node_03_A,1,76,0
491,node_02_A,node_03_B,1,42,0
492,node_02_A,node_07_C,1,62,0
493,node_02_A,node_07_C,1,0,475
494,node_02_A,node_10_C,1,19,0
495,node_02_A,node_17_C,1,74,0
496,node_02_A,node_26_C,1,72,0
497,node_02_A,node_12_C,1,68,0
498,node_02_A,node_25_C,1,51,0
499,node_02_A,node_25_C,1,0,25
500,node_02_A,node_21_A,1,56,0
501,node_02_A,node_07_B,1,35,0
502,node_02_A,node_23_C,1,113,0
503,node_02_A,node_10_B,1,49,0
504,node_02_A,node_24_B,1,1,0
505,node_02_A,node_24_B,1,0,3
506,node_02_A,node_10_A,1,49,0
507,node_02_A,node_09_B,1,92,0
508,node_02_A,node_06_B,1,78,0
509,node_02_B,node_26_C,1,0,1619
510,node_02_B,node_23_A,1,0,4067
511,node_02_B,node_01_B,1,0,1845
512,node_02_B,node_12_C,1,0,1475
513,node_02_B,node_23_C,1,0,2597
514,node_02_B,node_09_B,1,0,2759
515,node_02_B,node_12_A,1,0,1472
516,node_02_B,node_06_B,1,0,1811
517,node_02_B,node_20_B,1,1166,0
518,node_02_B,node_20_B,1,0,2826
519,node_02_B,node_04_B,1,5069,0
520,node_02_B,node_04_B,1,0,30842
521,node_02_B,node_27_C,1,1391,0
522,node_02_B,node_27_C,1,0,10545
523,node_02_B,node_14_C,1,0,2259
524,node_02_B,node_16_B,1,0,1623
525,node_02_B,node_27_B,1,0,12925
526,node_02_B,node_27_A,1,0,5500
527,node_02_B,node_04_C,1,0,4065
528,node_02_B,node_11_A,1,0,2271
529,node_02_B,node_15_B,1,0,1301
530,node_02_B,node_14_B,1,2725,0
531,node_02_B,node_14_B,1,0,10418
532,node_02_B,node_09_C,1,0,1931
533,node_02_B,node_16_A,1,0,1185
534,node_02_B,node_01_C,1,0,1610
535,node_02_B,node_11_C,1,0,1748
536,node_02_B,node_14_A,1,0,1670
537,node_02_B,node_04_A,1,1433,0
538,node_02_B,node_04_A,1,0,9336
539,node_02_B,node_05_B,1,0,2710
540,node_02_B,node_15_C,1,0,1029
541,node_02_B,node_12_B,1,0,2311
542,node_02_B,node_09_A,1,0,1529
543,node_02_B,node_08_B,1,0,4887
544,node_02_B,node_20_C,1,0,2319
545,node_02_B,node_07_C,1,0,1168
546,node_02_B,node_22_A,1,0,2406
547,node_02_B,node_04_C¡¢node_22_A¡¢node_16_B¡¢node_01_C¡¢node_15_B¡¢node_05_B¡¢node_14_A¡¢node_20_C¡¢node_15_C¡¢node_23_A¡¢node_14_C¡¢node_01_B¡¢node_11_A¡¢node_27_B¡¢node_27_A¡¢node_08_B,16,10235,0
548,node_02_B,node_20_A¡¢node_25_B¡¢node_23_B¡¢node_17_A¡¢node_10_A¡¢node_21_B¡¢node_03_B¡¢node_10_B¡¢node_03_A¡¢node_03_C¡¢node_22_C¡¢node_15_A¡¢node_13_C¡¢node_22_B¡¢node_17_C¡¢node_26_B¡¢node_10_C¡¢node_19_A¡¢node_13_A¡¢node_26_A¡¢node_06_C¡¢node_13_B¡¢node_07_B¡¢node_05_C¡¢node_11_B¡¢node_21_A¡¢node_08_C¡¢node_01_A¡¢node_16_C¡¢node_06_A¡¢node_18_A¡¢node_17_B¡¢node_08_A,33,0,21492
549,node_02_B,node_26_C,1,299,0
550,node_02_B,node_12_C,1,350,0
551,node_02_B,node_25_C,1,121,0
552,node_02_B,node_25_C,1,0,76
553,node_02_B,node_21_A,1,181,0
554,node_02_B,node_23_C,1,413,0
555,node_02_B,node_10_B,1,160,0
556,node_02_B,node_24_B,1,6,0
557,node_02_B,node_24_B,1,0,3
558,node_02_B,node_10_A,1,133,0
559,node_02_B,node_21_C,1,297,0
560,node_02_B,node_21_C,1,0,544
561,node_02_B,node_09_B,1,562,0
562,node_02_B,node_12_A,1,396,0
563,node_02_B,node_06_B,1,293,0
564,node_02_B,node_06_A,1,214,0
565,node_02_B,node_22_C,1,163,0
566,node_02_B,node_26_B,1,104,0
567,node_02_B,node_22_B,1,107,0
568,node_02_B,node_17_B,1,206,0
569,node_02_B,node_19_C,1,15,0
570,node_02_B,node_19_C,1,0,28
571,node_02_B,node_19_A,1,95,0
572,node_02_B,node_13_B,1,177,0
573,node_02_B,node_17_A,1,94,0
574,node_02_B,node_01_A,1,420,0
575,node_02_B,node_05_C,1,130,0
576,node_02_B,node_07_B,1,147,0
577,node_02_B,node_13_C,1,83,0
578,node_02_B,node_15_A,1,279,0
579,node_02_B,node_26_A,1,249,0
580,node_02_B,node_18_B,1,26,0
581,node_02_B,node_18_B,1,0,113
582,node_02_B,node_23_B,1,159,0
583,node_02_B,node_24_A,1,33,0
584,node_02_B,node_24_A,1,0,14
585,node_02_B,node_18_A,1,106,0
586,node_02_B,node_21_B,1,178,0
587,node_02_B,node_16_C,1,230,0
588,node_02_B,node_09_C,1,364,0
589,node_02_B,node_13_A,1,226,0
590,node_02_B,node_16_A,1,442,0
591,node_02_B,node_11_C,1,306,0
592,node_02_B,node_03_C,1,123,0
593,node_02_B,node_25_A,1,184,0
594,node_02_B,node_25_A,1,0,161
595,node_02_B,node_25_B,1,203,0
596,node_02_B,node_20_A,1,258,0
597,node_02_B,node_08_C,1,162,0
598,node_02_B,node_18_C,1,17,0
599,node_02_B,node_18_C,1,0,85
600,node_02_B,node_12_B,1,412,0
601,node_02_B,node_09_A,1,387,0
602,node_02_B,node_11_B,1,286,0
603,node_02_B,node_24_C,1,9,0
604,node_02_B,node_24_C,1,0,10
605,node_02_B,node_19_B,1,11,0
606,node_02_B,node_19_B,1,0,41
607,node_02_B,node_08_A,1,347,0
608,node_02_B,node_06_C,1,59,0
609,node_02_B,node_03_A,1,191,0
610,node_02_B,node_03_B,1,134,0
611,node_02_B,node_07_C,1,270,0
612,node_02_B,node_10_C,1,97,0
613,node_02_B,node_17_C,1,201,0
614,node_02_C,node_12_C,1,0,4676
615,node_02_C,node_11_A,1,0,6547
616,node_02_C,node_06_B,1,0,6408
617,node_02_C,node_20_B,1,0,12101
618,node_02_C,node_16_A,1,0,4399
619,node_02_C,node_11_C,1,0,5637
620,node_02_C,node_16_B,1,0,5575
621,node_02_C,node_12_B,1,0,7107
622,node_02_C,node_08_A,1,0,4151
623,node_02_C,node_27_B,1,0,30118
